ID Clients;Numero de compte;Identifiant operation;Type de transaction;Status operation;Localisation;Date;Montant;Target
1490.0;58491.0;OP_3038;ATM;Validé;Touba;19/03/2024 11:00;120000.0;Normal
154.0;58154.0;OP_3427;Paiement en ligne;Validé;Saint Louis;19/03/2024 13:00;3600000.0;Normal
160.0;58016.0;OP_3780;ATM;Validé;Saint Louis;19/03/2024 16:00;250000.0;Normal
1760.0;580176.0;OP_5537;ATM;Validé;Thiès;20/03/2024 10:00;20000.0;Normal
120.0;58123456.0;OP_535;Paiement électronique;Validé;Touba;20/03/2024 12:00;30000.0;Normal
151.0;58151.0;OP_3420;Paiement en ligne;Validé;Thiès;20/03/2024 12:00;1650000.0;Normal
1460.0;58146.0;OP_3024;Paiement en ligne;En attente;Kaolack;20/03/2024 14:00;150000.0;Normal
155.0;58515.0;OP_3429;Paiement en ligne;Validé;Kaolack;20/03/2024 14:00;1800000.0;Normal
119.0;58911.0;OP_151;Paiement en ligne;Validé;Dakar;20/03/2024 20:00;1000000.0;Normal
1470.0;58147.0;OP_3029;ATM;Validé;Dakar;21/03/2024 10:00;90000.0;Normal
1500.0;58105.0;OP_3043;ATM;Validé;Touba;21/03/2024 11:00;50000.0;Normal
121.0;58123457.0;OP_540;Paiement en ligne;Validé;Dakar;21/03/2024 12:00;200000.0;Normal
125.0;58152.0;OP_754;Paiement en ligne;En attente;Cap Skirring;21/03/2024 14:00;220000.0;Normal
152.0;58215.0;OP_3423;Paiement en ligne;Validé;Kaolack;22/03/2024 13:00;680000.0;Normal
1760.0;580176.0;OP_5538;Paiement en ligne;Validé;Saint Louis;22/03/2024 14:00;80000.0;Normal
157.0;58715.0;OP_3774;Paiement en ligne;En attente;Saint Louis;22/03/2024 18:00;300000.0;Normal
1480.0;58814.0;OP_3034;Paiement électronique;Validé;Dakar;23/03/2024 11:00;450000.0;Normal
123.0;58123459.0;OP_549;Paiement en ligne;Validé;Saint Louis;23/03/2024 12:00;2500000.0;Normal
153.0;58135.0;OP_3426;Paiement électronique;Validé;Thiès;23/03/2024 14:00;2700000.0;Normal
119.0;58911.0;OP_152;Paiement électronique;Validé;Thiès;23/03/2024 21:00;2000000.0;Normal
126.0;58126.0;OP_755;Paiement électronique;Validé;Cap Skirring;24/03/2024 11:00;1200000.0;Normal
1490.0;58491.0;OP_3039;Paiement en ligne;En attente;Kaolack;24/03/2024 14:00;150000.0;Normal
154.0;58154.0;OP_3428;Paiement électronique;Validé;Touba;24/03/2024 15:00;3900000.0;Normal
151.0;58151.0;OP_3421;Paiement électronique;Validé;Saint Louis;25/03/2024 14:00;1700000.0;Normal
155.0;58515.0;OP_3430;Paiement électronique;Validé;Ziguinchor;25/03/2024 16:00;1950000.0;Normal
1500.0;58105.0;OP_3044;Paiement en ligne;En attente;Kaolack;26/03/2024 14:00;150000.0;Normal
127.0;58712.0;OP_756;ATM;Validé;Saint Louis;26/03/2024 19:00;9000.0;Normal
119.0;58911.0;OP_153;Paiement en ligne;Validé;Kaolack;26/03/2024 20:00;1500000.0;Normal
152.0;58215.0;OP_3424;Paiement électronique;Validé;Ziguinchor;27/03/2024 15:00;740000.0;Normal
124.0;58124.0;OP_757;ATM;Validé;Touba;28/03/2024 09:00;35000.0;Normal
119.0;58911.0;OP_154;Paiement électronique;Validé;Ziguinchor;29/03/2024 21:00;1000000.0;Normal
125.0;58152.0;OP_758;Paiement électronique;Validé;Kaolack;31/03/2024 15:00;300000.0;Normal
128.0;58123500.0;OP_1042;Paiement en ligne;Validé;Dakar;01/04/2024 10:00;200000.0;Normal
136.0;588123.0;OP_1637;ATM;Validé;Dakar;01/04/2024 10:00;150000.0;Normal
141.0;58100001.0;OP_1938;ATM;Validé;Thiès;01/04/2024 10:00;50000.0;Normal
1460.0;58146.0;OP_3045;ATM;Validé;Dakar;01/04/2024 10:00;150000.0;Normal
151.0;58151.0;OP_3431;ATM;Validé;Dakar;01/04/2024 10:00;1650000.0;Normal
176.0;58176.0;OP_4963;ATM;Validé;Dakar;01/04/2024 10:00;420000.0;Normal
156.0;58156.0;OP_3781;Paiement électronique;Validé;Touba;01/04/2024 11:00;250000.0;Normal
120.0;58123456.0;OP_550;ATM;Validé;Thiès;01/04/2024 12:00;10000.0;Normal
119.0;58911.0;OP_155;Paiement en ligne;Validé;Touba;01/04/2024 20:00;2000000.0;Normal
126.0;58126.0;OP_759;ATM;Validé;Dakar;02/04/2024 09:00;900000.0;Normal
139.0;588457.0;OP_1643;ATM;Validé;Dakar;02/04/2024 09:00;100000.0;Normal
1470.0;58147.0;OP_3050;ATM;Validé;Dakar;02/04/2024 09:00;50000.0;Normal
121.0;58123457.0;OP_555;Paiement en ligne;Validé;Dakar;02/04/2024 11:00;150000.0;Normal
129.0;58234600.0;OP_1045;Paiement en ligne;Validé;Dakar;02/04/2024 11:00;350000.0;Normal
137.0;588235.0;OP_1639;ATM;Validé;Touba;02/04/2024 11:00;180000.0;Normal
152.0;58215.0;OP_3434;ATM;Validé;Touba;02/04/2024 11:00;350000.0;Normal
177.0;58717.0;OP_4966;ATM;En attente;Dakar;02/04/2024 11:00;300000.0;Normal
133.0;58133.0;OP_1346;Paiement électronique;Validé;Dakar;02/04/2024 12:00;220000.0;Normal
157.0;58715.0;OP_3787;Paiement en ligne;Validé;Touba;02/04/2024 13:00;400000.0;Normal
130.0;58345700.0;OP_1048;ATM;Validé;Kaolack;03/04/2024 09:00;50000.0;Normal
134.0;58134.0;OP_1349;ATM;Validé;Dakar;03/04/2024 09:00;60000.0;Normal
158.0;58185.0;OP_3784;ATM;Validé;Dakar;03/04/2024 09:00;100000.0;Normal
138.0;588346.0;OP_1641;ATM;Validé;Thiès;03/04/2024 10:00;120000.0;Normal
140.0;588568.0;OP_1646;Paiement en ligne;En attente;Dakar;03/04/2024 10:00;300000.0;Normal
179.0;58179.0;OP_4969;Paiement électronique;En attente;Tivaouane;03/04/2024 10:00;330000.0;Normal
1480.0;58814.0;OP_3055;Paiement électronique;Validé;Dakar;03/04/2024 11:00;300000.0;Normal
153.0;58135.0;OP_3437;Paiement en ligne;Validé;Dakar;03/04/2024 12:00;2700000.0;Normal
159.0;58159.0;OP_3790;ATM;Validé;Dakar;04/04/2024 08:00;10000.0;Normal
1490.0;58491.0;OP_3060;ATM;Validé;Dakar;04/04/2024 09:00;50000.0;Normal
131.0;58456800.0;OP_1051;Paiement en ligne;Validé;Dakar;04/04/2024 10:00;750000.0;Normal
135.0;58111.0;OP_1352;ATM;Validé;Dakar;04/04/2024 10:00;600000.0;Normal
139.0;588457.0;OP_1644;Paiement en ligne;En attente;Thiès;04/04/2024 12:00;150000.0;Normal
154.0;58154.0;OP_3439;Paiement en ligne;Validé;Saint Louis;04/04/2024 13:00;3700000.0;Normal
137.0;588235.0;OP_1640;Paiement en ligne;En attente;Kaolack;04/04/2024 14:00;220000.0;Normal
178.0;58187.0;OP_4972;Paiement en ligne;Validé;Dakar;04/04/2024 17:00;80000.0;Normal
127.0;58712.0;OP_760;ATM;Validé;Thiès;04/04/2024 20:00;5000.0;Normal
119.0;58911.0;OP_156;Paiement électronique;Validé;Diourbel;04/04/2024 21:00;1500000.0;Normal
160.0;58016.0;OP_3793;ATM;Validé;Touba;05/04/2024 09:00;250000.0;Normal
132.0;58132.0;OP_1343;ATM;Validé;Dakar;05/04/2024 10:00;40000.0;Normal
128.0;58123500.0;OP_1043;Paiement électronique;En attente;Thiès;05/04/2024 12:00;250000.0;Normal
136.0;588123.0;OP_1638;Paiement en ligne;En attente;Thiès;05/04/2024 12:00;200000.0;Normal
141.0;58100001.0;OP_1939;Paiement électronique;Validé;Touba;05/04/2024 12:00;80000.0;Normal
1460.0;58146.0;OP_3046;Paiement en ligne;En attente;Thiès;05/04/2024 12:00;200000.0;Normal
151.0;58151.0;OP_3432;Paiement en ligne;Validé;Thiès;05/04/2024 12:00;1700000.0;Normal
176.0;58176.0;OP_4964;Paiement en ligne;Validé;Thiès;05/04/2024 12:00;380000.0;Normal
120.0;58123456.0;OP_551;Paiement électronique;Validé;Touba;05/04/2024 14:00;30000.0;Normal
155.0;58515.0;OP_3441;Paiement en ligne;Validé;Kaolack;05/04/2024 14:00;1850000.0;Normal
134.0;58134.0;OP_1350;Paiement électronique;Validé;Thiès;06/04/2024 10:00;100000.0;Normal
1470.0;58147.0;OP_3051;Paiement en ligne;En attente;Thiès;06/04/2024 10:00;100000.0;Normal
1500.0;58105.0;OP_3065;ATM;Validé;Dakar;06/04/2024 10:00;150000.0;Normal
121.0;58123457.0;OP_556;Paiement électronique;Validé;Thiès;06/04/2024 13:00;70000.0;Normal
138.0;588346.0;OP_1642;Paiement en ligne;En attente;Saint Louis;06/04/2024 13:00;200000.0;Normal
180.0;58018.0;OP_4975;ATM;Validé;Dakar;06/04/2024 21:00;35000.0;Normal
124.0;58124.0;OP_761;ATM;Validé;Dakar;07/04/2024 09:00;40000.0;Normal
135.0;58111.0;OP_1353;Paiement électronique;Validé;Thiès;07/04/2024 12:00;700000.0;Normal
152.0;58215.0;OP_3435;Paiement en ligne;Validé;Kaolack;07/04/2024 13:00;700000.0;Normal
177.0;58717.0;OP_4967;Paiement électronique;Validé;Podor;07/04/2024 13:00;250000.0;Normal
139.0;588457.0;OP_1645;Paiement électronique;Validé;Saint Louis;07/04/2024 15:00;200000.0;Normal
129.0;58234600.0;OP_1046;Paiement électronique;En attente;Thiès;07/04/2024 16:00;450000.0;Normal
119.0;58911.0;OP_157;Paiement en ligne;Validé;Dakar;07/04/2024 20:00;1000000.0;Normal
179.0;58179.0;OP_4970;ATM;Validé;Dakar;08/04/2024 12:00;290000.0;Normal
140.0;588568.0;OP_1647;Paiement électronique;Validé;Thiès;08/04/2024 13:00;350000.0;Normal
156.0;58156.0;OP_3782;ATM;Validé;Kaolack;08/04/2024 13:00;200000.0;Normal
1480.0;58814.0;OP_3056;Paiement en ligne;En attente;Touba;08/04/2024 14:00;400000.0;Normal
153.0;58135.0;OP_3438;Paiement électronique;Validé;Thiès;08/04/2024 14:00;2800000.0;Normal
133.0;58133.0;OP_1347;Paiement en ligne;Validé;Saint Louis;08/04/2024 18:00;280000.0;Normal
130.0;58345700.0;OP_1049;Paiement électronique;En attente;Ziguinchor;08/04/2024 20:00;100000.0;Normal
1490.0;58491.0;OP_3061;Paiement en ligne;En attente;Thiès;09/04/2024 10:00;100000.0;Normal
134.0;58134.0;OP_1351;Paiement en ligne;Validé;Saint Louis;09/04/2024 11:00;130000.0;Normal
125.0;58152.0;OP_762;Paiement en ligne;En attente;Ziguinchor;09/04/2024 14:00;200000.0;Normal
154.0;58154.0;OP_3440;Paiement électronique;Validé;Touba;09/04/2024 15:00;4000000.0;Normal
178.0;58187.0;OP_4973;Paiement en ligne;En attente;Ziguinchor;09/04/2024 19:00;86000.0;Normal
131.0;58456800.0;OP_1052;Paiement en ligne;En attente;Thiès;09/04/2024 22:00;1000000.0;Normal
120.0;58123456.0;OP_552;ATM;Validé;Dakar;10/04/2024 10:00;40000.0;Normal
132.0;58132.0;OP_1344;Paiement électronique;Validé;Thiès;10/04/2024 11:00;90000.0;Normal
158.0;58185.0;OP_3785;Paiement en ligne;En attente;Thiès;10/04/2024 12:00;50000.0;Normal
128.0;58123500.0;OP_1044;ATM;Validé;Saint Louis;10/04/2024 14:00;150000.0;Normal
141.0;58100001.0;OP_1940;ATM;Validé;Dakar;10/04/2024 14:00;60000.0;Normal
151.0;58151.0;OP_3433;Paiement électronique;Validé;Saint Louis;10/04/2024 14:00;1750000.0;Normal
1460.0;58146.0;OP_3047;Paiement électronique;Validé;Saint Louis;10/04/2024 15:00;100000.0;Normal
176.0;58176.0;OP_4965;ATM;Validé;Saint Louis;10/04/2024 15:00;460000.0;Normal
155.0;58515.0;OP_3442;Paiement électronique;Validé;Ziguinchor;10/04/2024 16:00;2000000.0;Normal
119.0;58911.0;OP_158;Paiement électronique;Validé;Thiès;10/04/2024 21:00;2000000.0;Normal
126.0;58126.0;OP_763;Paiement en ligne;Validé;Saly;11/04/2024 10:00;1800000.0;Normal
159.0;58159.0;OP_3791;Paiement en ligne;Validé;Thiès;11/04/2024 10:00;20000.0;Normal
1470.0;58147.0;OP_3052;ATM;Validé;Saint Louis;11/04/2024 12:00;80000.0;Normal
1500.0;58105.0;OP_3066;Paiement en ligne;En attente;Thiès;11/04/2024 12:00;200000.0;Normal
121.0;58123457.0;OP_557;Paiement en ligne;Validé;Saint Louis;11/04/2024 15:00;200000.0;Normal
135.0;58111.0;OP_1354;Paiement en ligne;En attente;Touba;11/04/2024 18:00;900000.0;Normal
180.0;58018.0;OP_4976;ATM;En attente;Tambacounda;11/04/2024 22:00;40000.0;Normal
160.0;58016.0;OP_3794;Paiement électronique;Validé;Kaolack;12/04/2024 14:00;200000.0;Normal
177.0;58717.0;OP_4968;ATM;Validé;Richard Toll;12/04/2024 14:00;270000.0;Normal
152.0;58215.0;OP_3436;Paiement électronique;Validé;Ziguinchor;12/04/2024 15:00;760000.0;Normal
129.0;58234600.0;OP_1047;Paiement en ligne;Validé;Touba;12/04/2024 18:00;500000.0;Normal
133.0;58133.0;OP_1348;Paiement électronique;En attente;Touba;12/04/2024 19:00;320000.0;Normal
1480.0;58814.0;OP_3057;Paiement électronique;Validé;Kaolack;13/04/2024 15:00;200000.0;Normal
119.0;58911.0;OP_159;Paiement en ligne;Validé;Kaolack;13/04/2024 20:00;1500000.0;Normal
130.0;58345700.0;OP_1050;ATM;Validé;Tambacounda;13/04/2024 21:00;150000.0;Normal
131.0;58456800.0;OP_1053;Paiement en ligne;Validé;Saint Louis;14/04/2024 12:00;1500000.0;Normal
1490.0;58491.0;OP_3062;Paiement électronique;Validé;Saint Louis;14/04/2024 12:00;80000.0;Normal
127.0;58712.0;OP_764;ATM;Validé;Touba;14/04/2024 19:00;8000.0;Normal
151.0;58151.0;OP_3443;ATM;Validé;Dakar;15/04/2024 10:00;1700000.0;Normal
1460.0;58146.0;OP_3048;ATM;Validé;Touba;15/04/2024 11:00;50000.0;Normal
179.0;58179.0;OP_4971;ATM;Validé;Dakar;15/04/2024 11:00;310000.0;Normal
120.0;58123456.0;OP_553;Paiement électronique;Validé;Thiès;15/04/2024 12:00;35000.0;Normal
156.0;58156.0;OP_3783;Paiement électronique;Validé;Ziguinchor;15/04/2024 15:00;200000.0;Normal
141.0;58100001.0;OP_1941;Paiement électronique;Validé;Thiès;15/04/2024 16:00;90000.0;Normal
157.0;58715.0;OP_3788;Paiement électronique;Validé;Kaolack;15/04/2024 16:00;350000.0;Normal
132.0;58132.0;OP_1345;Paiement en ligne;En attente;Kaolack;15/04/2024 17:00;110000.0;Normal
124.0;58124.0;OP_765;Paiement électronique;Validé;Kaolack;16/04/2024 11:00;25000.0;Normal
1470.0;58147.0;OP_3053;Paiement en ligne;En attente;Touba;16/04/2024 11:00;120000.0;Normal
1500.0;58105.0;OP_3067;Paiement électronique;Validé;Saint Louis;16/04/2024 15:00;100000.0;Normal
178.0;58187.0;OP_4974;Paiement en ligne;Validé;Sédhiou;16/04/2024 20:00;84000.0;Normal
119.0;58911.0;OP_160;Paiement électronique;Validé;Ziguinchor;16/04/2024 21:00;1000000.0;Normal
152.0;58215.0;OP_3446;ATM;Validé;Touba;17/04/2024 11:00;360000.0;Normal
158.0;58185.0;OP_3786;Paiement électronique;Validé;Saint Louis;17/04/2024 14:00;150000.0;Normal
1480.0;58814.0;OP_3058;Paiement en ligne;En attente;Ziguinchor;18/04/2024 12:00;350000.0;Normal
153.0;58135.0;OP_3449;Paiement en ligne;Validé;Dakar;18/04/2024 12:00;2800000.0;Normal
159.0;58159.0;OP_3792;Paiement électronique;Validé;Saint Louis;18/04/2024 12:00;30000.0;Normal
125.0;58152.0;OP_766;Paiement électronique;Validé;Richard Toll;18/04/2024 15:00;280000.0;Normal
180.0;58018.0;OP_4977;ATM;Validé;Kédougou;18/04/2024 23:00;30000.0;Normal
116.0;58116.0;OP_161;ATM;Validé;Dakar;19/04/2024 09:00;50000.0;Normal
1490.0;58491.0;OP_3063;ATM;Validé;Touba;19/04/2024 11:00;120000.0;Normal
154.0;58154.0;OP_3451;Paiement en ligne;Validé;Saint Louis;19/04/2024 13:00;3800000.0;Normal
160.0;58016.0;OP_3795;ATM;Validé;Ziguinchor;19/04/2024 16:00;200000.0;Normal
141.0;58100001.0;OP_1942;ATM;Validé;Touba;20/04/2024 10:00;70000.0;Normal
151.0;58151.0;OP_3444;Paiement en ligne;Validé;Thiès;20/04/2024 12:00;1750000.0;Normal
120.0;58123456.0;OP_554;ATM;Validé;Touba;20/04/2024 14:00;20000.0;Normal
1460.0;58146.0;OP_3049;Paiement en ligne;En attente;Kaolack;20/04/2024 14:00;150000.0;Normal
155.0;58515.0;OP_3453;Paiement en ligne;Validé;Kaolack;20/04/2024 14:00;1900000.0;Normal
1470.0;58147.0;OP_3054;ATM;Validé;Dakar;21/04/2024 10:00;90000.0;Normal
126.0;58126.0;OP_767;Paiement électronique;Validé;Cap Skirring;21/04/2024 11:00;1200000.0;Normal
1500.0;58105.0;OP_3068;ATM;Validé;Touba;21/04/2024 11:00;50000.0;Normal
121.0;58123457.0;OP_558;Paiement en ligne;Validé;Dakar;21/04/2024 12:00;250000.0;Normal
116.0;58116.0;OP_162;Paiement en ligne;Validé;Thiès;22/04/2024 10:00;30000.0;Normal
152.0;58215.0;OP_3447;Paiement en ligne;Validé;Kaolack;22/04/2024 13:00;720000.0;Normal
157.0;58715.0;OP_3789;Paiement en ligne;En attente;Ziguinchor;22/04/2024 18:00;300000.0;Normal
1480.0;58814.0;OP_3059;Paiement électronique;Validé;Dakar;23/04/2024 11:00;450000.0;Normal
153.0;58135.0;OP_3450;Paiement électronique;Validé;Thiès;23/04/2024 14:00;2900000.0;Normal
127.0;58712.0;OP_768;ATM;Validé;Dakar;23/04/2024 20:00;6000.0;Normal
1490.0;58491.0;OP_3064;Paiement en ligne;En attente;Kaolack;24/04/2024 14:00;150000.0;Normal
154.0;58154.0;OP_3452;Paiement électronique;Validé;Touba;24/04/2024 15:00;4100000.0;Normal
124.0;58124.0;OP_769;Paiement en ligne;Validé;Thiès;25/04/2024 10:00;30000.0;Normal
116.0;58116.0;OP_163;Paiement électronique;Validé;Saint Louis;25/04/2024 11:00;40000.0;Normal
141.0;58100001.0;OP_1943;Paiement électronique;Validé;Dakar;25/04/2024 12:00;100000.0;Normal
151.0;58151.0;OP_3445;Paiement électronique;Validé;Saint Louis;25/04/2024 14:00;1800000.0;Normal
155.0;58515.0;OP_3454;Paiement électronique;Validé;Ziguinchor;25/04/2024 16:00;2050000.0;Normal
1500.0;58105.0;OP_3069;Paiement en ligne;En attente;Kaolack;26/04/2024 14:00;150000.0;Normal
152.0;58215.0;OP_3448;Paiement électronique;Validé;Ziguinchor;27/04/2024 15:00;780000.0;Normal
116.0;58116.0;OP_164;ATM;Validé;Touba;28/04/2024 09:00;20000.0;Normal
125.0;58152.0;OP_770;Paiement en ligne;En attente;Cap Skirring;28/04/2024 14:00;220000.0;Normal
126.0;58126.0;OP_771;ATM;Validé;Dakar;30/04/2024 09:00;1000000.0;Normal
116.0;58116.0;OP_165;Paiement en ligne;Validé;Kaolack;01/05/2024 10:00;60000.0;Normal
128.0;58123500.0;OP_1054;Paiement en ligne;Validé;Dakar;01/05/2024 10:00;200000.0;Normal
136.0;588123.0;OP_1648;ATM;Validé;Dakar;01/05/2024 10:00;150000.0;Normal
151.0;58151.0;OP_3455;ATM;Validé;Dakar;01/05/2024 10:00;1750000.0;Normal
176.0;58176.0;OP_4978;ATM;Validé;Dakar;01/05/2024 10:00;430000.0;Normal
156.0;58156.0;OP_3796;Paiement électronique;Validé;Dakar;01/05/2024 11:00;200000.0;Normal
142.0;58100002.0;OP_1944;ATM;Validé;Thiès;01/05/2024 14:00;80000.0;Normal
139.0;588457.0;OP_1654;ATM;Validé;Dakar;02/05/2024 09:00;100000.0;Normal
129.0;58234600.0;OP_1057;Paiement en ligne;Validé;Dakar;02/05/2024 11:00;350000.0;Normal
137.0;588235.0;OP_1650;ATM;Validé;Touba;02/05/2024 11:00;180000.0;Normal
152.0;58215.0;OP_3458;ATM;Validé;Touba;02/05/2024 11:00;370000.0;Normal
177.0;58717.0;OP_4981;ATM;En attente;Dakar;02/05/2024 11:00;310000.0;Normal
133.0;58133.0;OP_1358;Paiement électronique;Validé;Dakar;02/05/2024 12:00;200000.0;Normal
157.0;58715.0;OP_3802;Paiement en ligne;Validé;Dakar;02/05/2024 13:00;350000.0;Normal
127.0;58712.0;OP_772;ATM;Validé;Saint Louis;02/05/2024 19:00;9000.0;Normal
130.0;58345700.0;OP_1060;ATM;Validé;Kaolack;03/05/2024 09:00;50000.0;Normal
134.0;58134.0;OP_1361;ATM;Validé;Dakar;03/05/2024 09:00;50000.0;Normal
138.0;588346.0;OP_1652;ATM;Validé;Thiès;03/05/2024 10:00;120000.0;Normal
140.0;588568.0;OP_1657;Paiement en ligne;En attente;Dakar;03/05/2024 10:00;300000.0;Normal
179.0;58179.0;OP_4984;Paiement électronique;En attente;Tivaouane;03/05/2024 10:00;340000.0;Normal
153.0;58135.0;OP_3461;Paiement en ligne;Validé;Dakar;03/05/2024 12:00;2900000.0;Normal
158.0;58185.0;OP_3799;Paiement en ligne;En attente;Touba;03/05/2024 12:00;50000.0;Normal
159.0;58159.0;OP_3805;ATM;Validé;Touba;04/05/2024 08:00;10000.0;Normal
131.0;58456800.0;OP_1063;Paiement en ligne;Validé;Dakar;04/05/2024 10:00;750000.0;Normal
135.0;58111.0;OP_1364;ATM;Validé;Dakar;04/05/2024 10:00;500000.0;Normal
116.0;58116.0;OP_166;Paiement électronique;Validé;Dakar;04/05/2024 11:00;100000.0;Normal
139.0;588457.0;OP_1655;Paiement en ligne;En attente;Thiès;04/05/2024 12:00;150000.0;Normal
154.0;58154.0;OP_3463;Paiement en ligne;Validé;Saint Louis;04/05/2024 13:00;3900000.0;Normal
137.0;588235.0;OP_1651;Paiement en ligne;En attente;Kaolack;04/05/2024 14:00;220000.0;Normal
178.0;58187.0;OP_4987;Paiement en ligne;Validé;Dakar;04/05/2024 17:00;82000.0;Normal
124.0;58124.0;OP_773;ATM;Validé;Touba;05/05/2024 09:00;35000.0;Normal
160.0;58016.0;OP_3808;ATM;Validé;Dakar;05/05/2024 09:00;200000.0;Normal
132.0;58132.0;OP_1355;ATM;Validé;Kaolack;05/05/2024 10:00;50000.0;Normal
128.0;58123500.0;OP_1055;Paiement électronique;En attente;Thiès;05/05/2024 12:00;250000.0;Normal
136.0;588123.0;OP_1649;Paiement en ligne;En attente;Thiès;05/05/2024 12:00;200000.0;Normal
151.0;58151.0;OP_3456;Paiement en ligne;Validé;Thiès;05/05/2024 12:00;1800000.0;Normal
176.0;58176.0;OP_4979;Paiement en ligne;Validé;Thiès;05/05/2024 12:00;390000.0;Normal
155.0;58515.0;OP_3465;Paiement en ligne;Validé;Kaolack;05/05/2024 14:00;1950000.0;Normal
142.0;58100002.0;OP_1945;Paiement électronique;Validé;Touba;05/05/2024 16:00;60000.0;Normal
134.0;58134.0;OP_1362;Paiement électronique;Validé;Thiès;06/05/2024 10:00;80000.0;Normal
138.0;588346.0;OP_1653;Paiement en ligne;En attente;Saint Louis;06/05/2024 13:00;200000.0;Normal
180.0;58018.0;OP_4990;ATM;Validé;Dakar;06/05/2024 21:00;36000.0;Normal
116.0;58116.0;OP_167;ATM;Validé;Thiès;07/05/2024 09:00;50000.0;Normal
135.0;58111.0;OP_1365;Paiement électronique;Validé;Thiès;07/05/2024 12:00;600000.0;Normal
152.0;58215.0;OP_3459;Paiement en ligne;Validé;Kaolack;07/05/2024 13:00;740000.0;Normal
177.0;58717.0;OP_4982;Paiement électronique;Validé;Podor;07/05/2024 13:00;260000.0;Normal
125.0;58152.0;OP_774;Paiement électronique;Validé;Kaolack;07/05/2024 15:00;300000.0;Normal
139.0;588457.0;OP_1656;Paiement électronique;Validé;Saint Louis;07/05/2024 15:00;200000.0;Normal
129.0;58234600.0;OP_1058;Paiement électronique;En attente;Thiès;07/05/2024 16:00;450000.0;Normal
179.0;58179.0;OP_4985;ATM;Validé;Dakar;08/05/2024 12:00;300000.0;Normal
140.0;588568.0;OP_1658;Paiement électronique;Validé;Thiès;08/05/2024 13:00;350000.0;Normal
156.0;58156.0;OP_3797;ATM;Validé;Thiès;08/05/2024 13:00;250000.0;Normal
153.0;58135.0;OP_3462;Paiement électronique;Validé;Thiès;08/05/2024 14:00;3000000.0;Normal
133.0;58133.0;OP_1359;Paiement en ligne;Validé;Saint Louis;08/05/2024 18:00;250000.0;Normal
130.0;58345700.0;OP_1061;Paiement électronique;En attente;Ziguinchor;08/05/2024 20:00;100000.0;Normal
126.0;58126.0;OP_775;Paiement en ligne;Validé;Saly;09/05/2024 10:00;1500000.0;Normal
134.0;58134.0;OP_1363;Paiement en ligne;Validé;Saint Louis;09/05/2024 11:00;100000.0;Normal
154.0;58154.0;OP_3464;Paiement électronique;Validé;Touba;09/05/2024 15:00;4200000.0;Normal
178.0;58187.0;OP_4988;Paiement en ligne;En attente;Ziguinchor;09/05/2024 19:00;88000.0;Normal
131.0;58456800.0;OP_1064;Paiement en ligne;En attente;Thiès;09/05/2024 22:00;1000000.0;Normal
116.0;58116.0;OP_168;Paiement en ligne;Validé;Saint Louis;10/05/2024 10:00;40000.0;Normal
142.0;58100002.0;OP_1946;ATM;Validé;Dakar;10/05/2024 10:00;90000.0;Normal
132.0;58132.0;OP_1356;Paiement électronique;Validé;Dakar;10/05/2024 11:00;80000.0;Normal
158.0;58185.0;OP_3800;ATM;Validé;Kaolack;10/05/2024 11:00;100000.0;Normal
128.0;58123500.0;OP_1056;ATM;Validé;Saint Louis;10/05/2024 14:00;150000.0;Normal
151.0;58151.0;OP_3457;Paiement électronique;Validé;Saint Louis;10/05/2024 14:00;1850000.0;Normal
176.0;58176.0;OP_4980;ATM;Validé;Saint Louis;10/05/2024 15:00;470000.0;Normal
155.0;58515.0;OP_3466;Paiement électronique;Validé;Ziguinchor;10/05/2024 16:00;2100000.0;Normal
159.0;58159.0;OP_3806;Paiement en ligne;Validé;Kaolack;11/05/2024 10:00;20000.0;Normal
135.0;58111.0;OP_1366;Paiement en ligne;En attente;Touba;11/05/2024 18:00;800000.0;Normal
180.0;58018.0;OP_4991;ATM;En attente;Tambacounda;11/05/2024 22:00;41000.0;Normal
160.0;58016.0;OP_3809;Paiement électronique;Validé;Thiès;12/05/2024 14:00;250000.0;Normal
177.0;58717.0;OP_4983;ATM;Validé;Richard Toll;12/05/2024 14:00;280000.0;Normal
152.0;58215.0;OP_3460;Paiement électronique;Validé;Ziguinchor;12/05/2024 15:00;800000.0;Normal
129.0;58234600.0;OP_1059;Paiement en ligne;Validé;Touba;12/05/2024 18:00;500000.0;Normal
133.0;58133.0;OP_1360;Paiement électronique;En attente;Touba;12/05/2024 19:00;300000.0;Normal
127.0;58712.0;OP_776;ATM;Validé;Thiès;12/05/2024 20:00;5000.0;Normal
116.0;58116.0;OP_169;Paiement électronique;Validé;Touba;13/05/2024 11:00;30000.0;Normal
130.0;58345700.0;OP_1062;ATM;Validé;Tambacounda;13/05/2024 21:00;150000.0;Normal
124.0;58124.0;OP_777;ATM;Validé;Dakar;14/05/2024 09:00;45000.0;Normal
131.0;58456800.0;OP_1065;Paiement en ligne;Validé;Saint Louis;14/05/2024 12:00;1500000.0;Normal
151.0;58151.0;OP_3467;ATM;Validé;Dakar;15/05/2024 10:00;1800000.0;Normal
179.0;58179.0;OP_4986;ATM;Validé;Dakar;15/05/2024 11:00;320000.0;Normal
142.0;58100002.0;OP_1947;Paiement électronique;Validé;Thiès;15/05/2024 12:00;70000.0;Normal
