ID Clients;Numero de compte;Identifiant operation;Type de transaction;Status operation;Localisation;Date;Montant;Target
522;85251.0;TR9/00055;Paiement électronique;Validé;Goudiry;08/06/2024 11:15;250000.0;Normal
523;85253.0;TR00/0065;Paiement électronique;Validé;Kaolack;08/06/2024 10:30;750000.0;Suspect
100290;85010092.0;TR214/00119;ATM;Validé;Diourbel;08/06/2024 10:00;1700.0;Normal
547;85457.0;TR109/0065;Paiement électronique;Validé;Dakar;08/06/2024 10:00;22000.0;Normal
548;85854.0;TR109/0074;Paiement électronique;Validé;Dakar;08/06/2024 10:00;25000.0;Normal
1041;851041.0;TR219/147;Paiement électronique;Echoué;Vélingara;08/06/2024 09:45;5200.0;Suspect
1033;851033.0;TR215/0066;Paiement en ligne;Validé;Saint Louis;08/06/2024 09:45;50000.0;Normal
537;85357.0;TR104/0089;ATM;Validé;Touba;08/06/2024 09:35;12000.0;Normal
1005;851500.0;TR203/0075;Paiement électronique;Validé;Kaolack;08/06/2024 09:15;160000.0;Normal
1008;851080.0;TR204/00070;ATM;Validé;Touba;08/06/2024 09:10;5000.0;Normal
534;85453.0;TR102/06-07-24;Paiement en ligne;Validé;Saint Louis;07/06/2024 18:25;220000.0;Normal
1037;851307.0;TR217/113;Paiement électronique;Validé;Dakar;07/06/2024 16:30;850000.0;Normal
10390;8510390.0;TR218/0052;ATM;Validé;Kolda;07/06/2024 16:15;11000.0;Normal
518;85851.0;TR7/545556;Paiement électronique;Validé;Ziguinchor;07/06/2024 15:05;1100000.0;Normal
10308;8501083.0;TR218/0051;Paiement en ligne;En attente;Ziguinchor;07/06/2024 15:00;100000.0;Suspect
524;85452.0;TR00/0064;Paiement en ligne;Validé;Dakar;07/06/2024 14:00;35000.0;Normal
521;85252.0;TR9/00054;Paiement en ligne;Validé;Sédhiou;07/06/2024 14:00;130000.0;Normal
10037;8513007.0;TR218/0050;Paiement électronique;Validé;Tambacounda;07/06/2024 13:45;40000.0;Normal
538;85853.0;TR104/0088;Paiement électronique;En attente;Kaolack;07/06/2024 13:40;15000.0;Normal
546;85654.0;TR108/00050;Paiement électronique;Validé;Thiès;07/06/2024 13:00;500000.0;Normal
549;85459.0;TR110/00106;Paiement électronique;En attente;Ziguinchor;07/06/2024 12:00;600000.0;Suspect
1007;851700.0;TR204/00058;ATM;Validé;Touba;07/06/2024 10:30;8000.0;Normal
10260;8510062.0;TR211/00043;ATM;En attente;Louga;07/06/2024 10:00;3500.0;Suspect
522;85252.0;TR9/00053;ATM;Validé;Kaffrine;07/06/2024 09:45;30000.0;Normal
523;85253.0;TR00/0063;ATM;Validé;Tambacounda;07/06/2024 09:00;22000.0;Normal
536;85653.0;TR103/0094;Paiement en ligne;En attente;Sédhiou;07/06/2024 08:15;60000.0;Normal
520;85052.0;TR8/0028;ATM;Echoué;Diourbel;07/06/2024 08:00;3000.0;Suspect
521;85251.0;TR9/00052;Paiement électronique;En attente;Matam;06/06/2024 19:30;400000.0;Normal
1038;851083.0;TR217/036;Paiement électronique;En attente;Kolda;06/06/2024 17:00;790000.0;Normal
524;85452.0;TR00/0062;Paiement électronique;En attente;Saint Louis;06/06/2024 17:00;90000.0;Normal
521;85252.0;TR9/00051;Paiement en ligne;Validé;Bambey;06/06/2024 16:15;140000.0;Normal
1008;851080.0;TR204/00046;ATM;Validé;Touba;06/06/2024 13:50;7000.0;Normal
534;85453.0;TR102/06-06-24;Paiement en ligne;Validé;Saint Louis;06/06/2024 13:50;70000.0;Normal
10270;8507102.0;TR211/00158;Paiement en ligne;Echoué;Kaolack;06/06/2024 13:30;75000.0;Suspect
530;85053.0;TR111/0068;ATM;Validé;Tambacounda;06/06/2024 12:45;3000.0;Normal
517;85157.0;TR7/515253;Paiement en ligne;En attente;Saint Louis;06/06/2024 12:20;500000.0;Normal
1040;851400.0;TR219/095;ATM;Validé;Dagana;06/06/2024 12:00;14000.0;Normal
1009;851900.0;TR204/00090;ATM;Validé;Kebemer;06/06/2024 12:00;4000.0;Normal
549;85459.0;TR110/00066;Paiement électronique;En attente;Ziguinchor;06/06/2024 12:00;550000.0;Suspect
523;85253.0;TR00/0061;Paiement en ligne;Validé;Thiès;06/06/2024 12:00;200000.0;Normal
545;85455.0;TR108/00046;Paiement électronique;Echoué;Thiès;06/06/2024 11:45;30000.0;Normal
537;85357.0;TR104/0087;Paiement en ligne;Validé;Thiès;06/06/2024 11:42;35000.0;Normal
10260;8510062.0;TR211/00154;Paiement électronique;Echoué;Tambacounda;06/06/2024 11:10;18000.0;Normal
10250;8512005.0;TR211/00150;ATM;Validé;Dakar;06/06/2024 11:00;3000.0;Normal
10360;8501036.0;TR216/00133;Paiement électronique;En attente;Matam;06/06/2024 10:00;500000.0;Suspect
1032;851023.0;TR215/0097;Paiement électronique;En attente;Kaolack;06/06/2024 09:15;115000.0;Suspect
1032;851023.0;TR215/0058;Paiement électronique;En attente;Thiès;06/06/2024 09:00;100000.0;Suspect
509;85051.0;TR3/0035;Paiement électronique;Echoué;Podor;06/06/2024 08:45;1000.0;Suspect
1014;851041.0;TR205/00116;Paiement en ligne;Validé;Dakar;05/06/2024 22:30;100000.0;Normal
1013;851301.0;TR205/00112;ATM;Validé;Dakar;05/06/2024 20:30;7000.0;Normal
518;85851.0;TR7/484950;ATM;Validé;Kaolack;05/06/2024 17:45;20000.0;Normal
547;85457.0;TR109/0024;ATM;Validé;Thiès;05/06/2024 16:20;2200.0;Normal
548;85854.0;TR109/0036;ATM;Validé;Thiès;05/06/2024 16:20;2000.0;Normal
1007;851700.0;TR204/00034;ATM;Validé;Touba;05/06/2024 16:15;6000.0;Normal
538;85853.0;TR104/0086;ATM;Validé;Ziguinchor;05/06/2024 16:11;3000.0;Normal
521;85251.0;TR9/00050;ATM;Validé;Louga;05/06/2024 15:45;90000.0;Suspect
512;85251.0;TR4/0028;Paiement en ligne;Echoué;Saint Louis;05/06/2024 15:45;10000.0;Suspect
524;85452.0;TR00/0060;ATM;Echoué;Dakar;05/06/2024 15:30;1500.0;Normal
505;85305.0;TR0/002600;Paiement électronique;Validé;Kédougou;05/06/2024 15:30;500000.0;Normal
500;85500.0;TR0/00027;Paiement en ligne;En attente;Ziguinchor;05/06/2024 15:00;200000.0;Normal
1005;851500.0;TR203/0092;Paiement en ligne;Validé;Rufisque;05/06/2024 14:45;50000.0;Suspect
544;85254.0;TR107/0046;ATM;Validé;Diourbel;05/06/2024 14:30;16000.0;Normal
542;85254.0;TR106/0049;Paiement en ligne;Echoué;Dakar;05/06/2024 14:00;4200.0;Suspect
542;85254.0;TR106/0046;Paiement en ligne;Validé;Kolda;05/06/2024 13:15;17000.0;Normal
530;85053.0;TR111/0040;Paiement électronique;Validé;Kaolack;05/06/2024 13:15;100000.0;Normal
506;85605.0;TR2/0032;Paiement électronique;Validé;Ziguinchor;05/06/2024 13:15;250000.0;Normal
546;85654.0;TR108/00042;Paiement électronique;En attente;Thiès;05/06/2024 12:30;200000.0;Normal
516;85651.0;TR6/28;ATM;En attente;Diourbel;05/06/2024 12:15;22000.0;Suspect
549;85459.0;TR110/00026;Paiement électronique;En attente;Ziguinchor;05/06/2024 12:00;500000.0;Suspect
1036;851036.0;TR216/0046;Paiement électronique;En attente;Tambacounda;05/06/2024 11:30;70000.0;Normal
536;85653.0;TR103/0028;Paiement en ligne;En attente;Kolda;05/06/2024 11:20;900000.0;Suspect
532;85253.0;TR101/00034;ATM;Validé;Dakar;05/06/2024 11:15;3500.0;Normal
532;85253.0;TR101/00054;ATM;Validé;Thiès;05/06/2024 11:15;3000.0;Normal
527;85257.0;TR011/0029;ATM;Validé;Dakar;05/06/2024 11:15;20000.0;Normal
539;85359.0;TR105/0015;ATM;Validé;Tambacounda;05/06/2024 11:10;2500.0;Suspect
10220;8512020.0;TR209/00134;ATM;Validé;Dakar;05/06/2024 11:00;8000.0;Normal
1036;851036.0;TR216/0154;Paiement en ligne;Validé;Kaolack;05/06/2024 10:30;20000.0;Normal
10300;8501030.0;TR213/00048;Paiement électronique;Validé;Fatick;05/06/2024 10:30;190000.0;Normal
1002;851020.0;TR201/00047;Paiement en ligne;Echoué;Tambacounda;05/06/2024 10:15;160000.0;Normal
523;85253.0;TR00/0059;Paiement électronique;Validé;Kolda;05/06/2024 10:15;650000.0;Suspect
541;85451.0;TR106/0041;Paiement électronique;Validé;Dakar;05/06/2024 10:00;12000.0;Normal
522;85251.0;TR9/00049;Paiement électronique;Validé;Fatick;05/06/2024 10:00;220000.0;Normal
541;85451.0;TR106/0043;Paiement en ligne;En attente;Saint Louis;05/06/2024 09:45;22000.0;Normal
100290;85010092.0;TR214/00038;ATM;Validé;Diourbel;05/06/2024 09:30;2200.0;Normal
1005;851500.0;TR203/0030;Paiement en ligne;Validé;Dakar;05/06/2024 09:30;60000.0;Normal
514;85451.0;TR5/0032;Paiement électronique;En attente;Louga;05/06/2024 09:30;150000.0;Normal
10340;8501304.0;TR216/00046;Paiement électronique;Echoué;Tambacounda;05/06/2024 09:15;100000.0;Fraude
529;85259.0;TR111/0003;Paiement électronique;Validé;Saint Louis;05/06/2024 09:15;250000.0;Normal
1011;851101.0;TR204_1/5;Paiement électronique;En attente;Ziguinchor;05/06/2024 09:00;100000.0;Suspect
533;85353.0;TR102/06-05-24;ATM;Validé;Ziguinchor;05/06/2024 09:00;2000.0;Normal
1033;851033.0;TR215/0046;Paiement en ligne;Validé;Saint Louis;05/06/2024 08:45;45000.0;Normal
1016;851601.0;TR206/00027;Paiement en ligne;Echoué;Diourbel;05/06/2024 08:45;300000.0;Suspect
1012;851021.0;TR204_1/59;Paiement en ligne;Validé;Ziguinchor;05/06/2024 08:45;410000.0;Suspect
551;85551.0;TR200/373737;ATM;Validé;Dakar;05/06/2024 08:45;7000.0;Normal
1024;854101.0;TR208/8267;Paiement électronique;Validé;Touba;05/06/2024 08:30;700000.0;Normal
525;85255.0;TR010/0026;Paiement électronique;En attente;Ziguinchor;05/06/2024 08:20;11000000.0;Suspect
1006;851060.0;TR203/0065;Paiement électronique;En attente;Toubacouta;05/06/2024 08:15;150000.0;Normal
1013;851301.0;TR205/00172;Paiement électronique;Validé;Thiès;05/06/2024 02:30;140000.0;Normal
1015;855101.0;TR205/00119;Paiement en ligne;Validé;Kaolack;05/06/2024 00:00;70000.0;Normal
534;85453.0;TR102/06-04-24;Paiement en ligne;Validé;Saint Louis;04/06/2024 19:55;160000.0;Normal
10360;8501036.0;TR216/00132;Paiement en ligne;Validé;Diourbel;04/06/2024 15:30;190000.0;Normal
528;85852.0;TR011/0105;Paiement électronique;Validé;Dakar;04/06/2024 15:00;6500000.0;Normal
535;85355.0;TR103/0093;Paiement électronique;Validé;Kédougou;04/06/2024 14:45;150000.0;Normal
1019;851901.0;TR207/000080;ATM;Echoué;Dakar;04/06/2024 13:20;15000.0;Normal
524;85452.0;TR00/0058;Paiement en ligne;En attente;Matam;04/06/2024 13:00;22000.0;Normal
521;85252.0;TR9/00048;Paiement en ligne;Validé;Kaolack;04/06/2024 12:30;125000.0;Normal
537;85357.0;TR104/0085;ATM;Validé;Dakar;04/06/2024 12:05;2500.0;Normal
545;85455.0;TR108/00038;Paiement électronique;Echoué;Thiès;04/06/2024 11:15;120000.0;Normal
10300;8501030.0;TR213/00036;Paiement électronique;Validé;Fatick;04/06/2024 09:50;180000.0;Normal
1028;851208.0;TR212/0033;ATM;Echoué;Dakar;04/06/2024 09:30;5000.0;Normal
1028;851208.0;TR212/0069;ATM;Echoué;Pikine;04/06/2024 09:30;5000.0;Normal
1028;851208.0;TR212/0105;ATM;Echoué;Pikine;04/06/2024 09:30;6000.0;Normal
1028;851208.0;TR212/0141;ATM;Echoué;Pikine;04/06/2024 09:30;7000.0;Normal
517;85157.0;TR7/454647;Paiement électronique;Validé;Fatick;04/06/2024 09:15;1900000.0;Suspect
523;85253.0;TR00/0057;ATM;Validé;Ziguinchor;04/06/2024 08:45;10000.0;Normal
544;85254.0;TR107/0034;Paiement électronique;En attente;Bambey;04/06/2024 08:00;100000.0;Normal
522;85252.0;TR9/00047;ATM;Echoué;Diourbel;04/06/2024 08:00;50000.0;Suspect
521;85252.0;TR9/00046;Paiement électronique;Validé;Kolda;03/06/2024 18:20;300000.0;Normal
1008;851080.0;TR204/00141;Paiement électronique;Echoué;Thiès;03/06/2024 16:00;28000.0;Suspect
524;85452.0;TR00/0056;Paiement électronique;Validé;Diourbel;03/06/2024 16:00;450000.0;Normal
10340;8501304.0;TR216/00045;Paiement en ligne;Validé;Thiès;03/06/2024 15:30;40000.0;Normal
529;85259.0;TR111/0062;ATM;Validé;Dakar;03/06/2024 15:15;2000.0;Normal
528;85852.0;TR011/0033;Paiement électronique;Validé;Dakar;03/06/2024 15:00;12000000.0;Normal
1023;851032.0;TR208/7145;Paiement en ligne;Validé;Saint Louis;03/06/2024 14:45;55000.0;Normal
1017;851071.0;TR206/00043;Paiement en ligne;En attente;Kanel;03/06/2024 14:45;180000.0;Suspect
528;85852.0;TR011/0107;Paiement en ligne;Validé;Tambacounda;03/06/2024 14:30;5000000.0;Normal
1037;851307.0;TR217/035;ATM;Validé;Dakar;03/06/2024 14:15;2700.0;Normal
100280;85001208.0;TR214/00116;ATM;Validé;Dakar;03/06/2024 14:00;2500.0;Normal
1020;851002.0;TR207/000024;ATM;Echoué;Tambacounda;03/06/2024 13:50;10000.0;Suspect
521;85251.0;TR9/00045;Paiement en ligne;Validé;Ziguinchor;03/06/2024 13:45;90000.0;Normal
538;85853.0;TR104/0084;Paiement électronique;Validé;Kaolack;03/06/2024 13:40;15000.0;Normal
510;85051.0;TR3/0034;Paiement en ligne;Validé;Matam;03/06/2024 13:30;300000.0;Normal
1039;851039.0;TR217/112;Paiement en ligne;Echoué;Thiès;03/06/2024 13:15;50000.0;Normal
546;85654.0;TR108/00034;Paiement en ligne;Validé;Thiès;03/06/2024 12:45;600000.0;Normal
10270;8507102.0;TR211/00046;ATM;Validé;Kolda;03/06/2024 12:20;4000.0;Normal
1010;851001.0;TR204/00033;ATM;Validé;Diourbel;03/06/2024 11:45;2500.0;Normal
1040;851400.0;TR219/146;ATM;Validé;Kaffrine;03/06/2024 11:15;11800.0;Normal
1041;851041.0;TR219/033;ATM;Echoué;Richard Toll;03/06/2024 11:00;4000.0;Suspect
533;85353.0;TR102/06-03-24;ATM;Validé;Thiès;03/06/2024 11:00;1500.0;Normal
523;85253.0;TR00/0055;Paiement en ligne;Validé;Dakar;03/06/2024 11:00;100000.0;Normal
1034;851304.0;TR216/0146;ATM;Validé;Dakar;03/06/2024 10:45;6000.0;Normal
505;85505.0;TR2/0031;ATM;Validé;Thiès;03/06/2024 10:45;1000.0;Normal
518;85851.0;TR7/424344;Paiement en ligne;Validé;Diourbel;03/06/2024 10:30;400000.0;Normal
515;85155.0;TR6/27;Paiement électronique;Validé;Dakar;03/06/2024 10:30;1000000.0;Normal
10280;8501208.0;TR213/00040;ATM;Validé;Saint Louis;03/06/2024 10:15;1500.0;Normal
1005;851500.0;TR203/0056;Paiement électronique;Echoué;Fatick;03/06/2024 09:45;180000.0;Suspect
1028;851208.0;TR212/0032;ATM;Validé;Dakar;03/06/2024 09:30;4000.0;Normal
1028;851208.0;TR212/0068;ATM;Validé;Rufisque;03/06/2024 09:30;5000.0;Normal
1028;851208.0;TR212/0104;ATM;Validé;Rufisque;03/06/2024 09:30;6000.0;Normal
1028;851208.0;TR212/0140;ATM;Validé;Rufisque;03/06/2024 09:30;7000.0;Normal
10280;8501208.0;TR213/00028;ATM;Validé;Saint Louis;03/06/2024 09:15;2000.0;Normal
543;85453.0;TR107/0023;Paiement électronique;En attente;Ziguinchor;03/06/2024 09:00;67000.0;Normal
1034;851304.0;TR216/0038;Paiement en ligne;Validé;Dakar;03/06/2024 08:50;10000.0;Normal
1031;851301.0;TR215/0091;Paiement électronique;En attente;Ziguinchor;03/06/2024 08:45;120000.0;Suspect
547;85457.0;TR109/0081;ATM;Validé;Dakar;03/06/2024 08:45;1000.0;Normal
548;85854.0;TR109/0090;ATM;Validé;Dakar;03/06/2024 08:45;1200.0;Normal
517;85157.0;TR7/394041;ATM;Validé;Tambacounda;02/06/2024 16:00;11000.0;Normal
513;85153.0;TR5/0031;Paiement en ligne;Validé;Kolda;02/06/2024 15:10;67000.0;Normal
519;85159.0;TR8/0027;Paiement électronique;Validé;Matam;02/06/2024 14:45;650000.0;Normal
10250;8512005.0;TR211/00038;ATM;Validé;Diourbel;02/06/2024 14:30;2500.0;Suspect
524;85452.0;TR00/0054;ATM;En attente;Kaolack;02/06/2024 14:30;9000.0;Normal
10230;8510320.0;TR209/00138;Paiement électronique;Validé;Diourbel;02/06/2024 12:50;90000.0;Normal
537;85357.0;TR104/0083;Paiement en ligne;Validé;Thiès;02/06/2024 11:42;35000.0;Normal
10390;8510390.0;TR218/0049;ATM;En attente;Saint Louis;02/06/2024 11:30;16000.0;Suspect
535;85355.0;TR103/0092;ATM;Validé;Kaffrine;02/06/2024 11:30;2500.0;Normal
1030;850103.0;TR212/0031;Paiement électronique;Validé;Saint Louis;02/06/2024 11:15;90000.0;Normal
1030;850103.0;TR212/0067;Paiement électronique;Validé;Tivaouane;02/06/2024 11:15;100000.0;Normal
1030;850103.0;TR212/0103;Paiement électronique;Validé;Tivaouane;02/06/2024 11:15;95000.0;Normal
1030;850103.0;TR212/0139;Paiement électronique;Validé;Tivaouane;02/06/2024 11:15;105000.0;Normal
522;85251.0;TR9/00044;ATM;Validé;Saint Louis;02/06/2024 11:15;40000.0;Normal
545;85455.0;TR108/00030;Paiement en ligne;Echoué;Thiès;02/06/2024 11:00;25000.0;Normal
530;85053.0;TR111/0010;ATM;Validé;Dakar;02/06/2024 10:45;7000.0;Normal
10308;8501083.0;TR218/0048;Paiement électronique;Echoué;Thiès;02/06/2024 10:15;72000.0;Fraude
100300;85001030.0;TR214/00041;ATM;Validé;Ziguinchor;02/06/2024 10:00;2800.0;Normal
527;85257.0;TR011/0101;ATM;Validé;Dakar;02/06/2024 09:45;30000.0;Normal
533;85353.0;TR102/06-02-24;ATM;Validé;Thiès;02/06/2024 09:30;1200.0;Normal
1007;851700.0;TR204/00129;Paiement électronique;Validé;Thiès;02/06/2024 09:20;30000.0;Normal
523;85253.0;TR00/0053;Paiement électronique;Validé;Tambacounda;02/06/2024 09:15;350000.0;Normal
10037;8513007.0;TR218/0047;ATM;Validé;Dakar;02/06/2024 09:00;9000.0;Normal
10360;8501036.0;TR216/00131;ATM;Validé;Kaolack;02/06/2024 08:30;16000.0;Normal
521;85252.0;TR9/00043;Paiement électronique;En attente;Tambacounda;02/06/2024 07:00;200000.0;Normal
1015;855101.0;TR205/00118;ATM;Validé;Kaolack;01/06/2024 23:30;9000.0;Normal
1014;851041.0;TR205/00115;ATM;Validé;Saint Louis;01/06/2024 22:00;8000.0;Normal
1013;851301.0;TR205/00111;Paiement électronique;Validé;Thiès;01/06/2024 20:00;200000.0;Normal
10260;8510062.0;TR211/00042;Paiement en ligne;Validé;Dakar;01/06/2024 18:10;60000.0;Normal
529;85259.0;TR111/0033;Paiement en ligne;Validé;Thiès;01/06/2024 17:30;120000.0;Normal
538;85853.0;TR104/0082;ATM;Validé;Ziguinchor;01/06/2024 16:11;3000.0;Normal
541;85451.0;TR106/0037;Paiement en ligne;Validé;Dakar;01/06/2024 16:00;70000.0;Normal
1035;851053.0;TR216/0042;ATM;Validé;Saint Louis;01/06/2024 15:45;9000.0;Normal
1029;851092.0;TR212/0030;Paiement en ligne;En attente;Thiès;01/06/2024 15:45;25000.0;Normal
1029;851092.0;TR212/0066;Paiement en ligne;En attente;Bambey;01/06/2024 15:45;28000.0;Normal
1029;851092.0;TR212/0102;Paiement en ligne;En attente;Bambey;01/06/2024 15:45;26000.0;Normal
1029;851092.0;TR212/0138;Paiement en ligne;En attente;Bambey;01/06/2024 15:45;29000.0;Normal
535;85355.0;TR103/0027;ATM;Validé;Kaolack;01/06/2024 15:45;1000.0;Normal
524;85452.0;TR00/0052;Paiement en ligne;Validé;Saint Louis;01/06/2024 15:45;200000.0;Normal
1035;851053.0;TR216/0150;ATM;Validé;Saint Louis;01/06/2024 15:20;12000.0;Normal
1005;851500.0;TR203/0074;ATM;Validé;Tambacounda;01/06/2024 14:30;3000.0;Suspect
528;85852.0;TR011/0035;Paiement en ligne;Validé;Tambacounda;01/06/2024 14:30;4500000.0;Normal
522;85252.0;TR9/00042;ATM;Validé;Thiès;01/06/2024 14:30;75000.0;Normal
1042;852104.0;TR219/094;Paiement en ligne;En attente;Kanel;01/06/2024 14:00;7200.0;Normal
540;85054.0;TR105/0013;Paiement en ligne;Echoué;Tambacounda;01/06/2024 14:00;90000.0;Suspect
516;85651.0;TR6/26;Paiement en ligne;Validé;Kaolack;01/06/2024 14:00;80000.0;Normal
518;85851.0;TR7/363738;Paiement électronique;Echoué;Thiès;01/06/2024 13:15;1700000.0;Suspect
1006;851060.0;TR203/0044;ATM;Echoué;Dakar;01/06/2024 13:00;5000.0;Suspect
545;85455.0;TR108/00022;ATM;Validé;Thiès;01/06/2024 12:30;15000.0;Normal
1033;851033.0;TR215/0085;Paiement électronique;Validé;Tambacounda;01/06/2024 12:15;125000.0;Normal
504;85405.0;TR0/002500;ATM;Validé;Ziguinchor;01/06/2024 12:00;10000.0;Normal
546;85654.0;TR108/00026;Paiement électronique;En attente;Thiès;01/06/2024 11:45;100000.0;Normal
509;85590.0;TR3/0033;ATM;Validé;Bambey;01/06/2024 11:15;100000.0;Normal
531;85351.0;TR101/00024;Paiement en ligne;Validé;Dakar;01/06/2024 11:00;11000.0;Normal
10240;8541010.0;TR209/00142;ATM;Validé;Kaolack;01/06/2024 10:30;5500.0;Normal
523;85253.0;TR00/0051;ATM;Validé;Thiès;01/06/2024 10:30;8000.0;Normal
1022;851202.0;TR208/6023;ATM;Validé;Dakar;01/06/2024 10:15;10000.0;Normal
1008;851080.0;TR204/00117;Paiement électronique;Echoué;Thiès;01/06/2024 10:15;32000.0;Suspect
10340;8501304.0;TR216/00044;ATM;Validé;Dakar;01/06/2024 10:00;6000.0;Normal
1032;851023.0;TR215/0037;Paiement électronique;Validé;Saint Louis;01/06/2024 09:45;80000.0;Normal
521;85251.0;TR9/00041;Paiement en ligne;Validé;Dakar;01/06/2024 09:45;25000.0;Normal
1010;851001.0;TR204/00089;Paiement électronique;Echoué;Sédhiou;01/06/2024 09:15;195000.0;Suspect
100300;85001030.0;TR214/00122;ATM;Validé;Ziguinchor;01/06/2024 09:00;2000.0;Normal
10290;8510092.0;TR213/00044;Paiement en ligne;Validé;Diourbel;01/06/2024 09:00;75000.0;Normal
551;85551.0;TR200/101010;ATM;Echoué;Dakar;01/06/2024 09:00;6000.0;Normal
547;85457.0;TR109/0047;Paiement électronique;Validé;Dakar;01/06/2024 09:00;20000.0;Normal
548;85854.0;TR109/0056;Paiement électronique;Validé;Dakar;01/06/2024 09:00;25000.0;Normal
10290;8510092.0;TR213/00032;Paiement en ligne;Validé;Diourbel;01/06/2024 08:35;80000.0;Normal
533;85353.0;TR102/06-01-24;ATM;Validé;Thiès;01/06/2024 08:30;1000.0;Normal
501;85501.0;TR0/00026;Paiement électronique;Echoué;Kaolack;01/06/2024 08:30;3000000.0;Suspect
100280;85001208.0;TR214/00035;ATM;Validé;Dakar;01/06/2024 08:00;1800.0;Normal
1001;851100.0;TR201/00028;ATM;Validé;Kolda;01/06/2024 08:00;5000.0;Suspect
1002;851020.0;TR201/00046;ATM;Validé;Thiès;01/06/2024 08:00;10000.0;Normal
544;85254.0;TR107/0027;Paiement électronique;Validé;Kaolack;01/06/2024 08:00;95000.0;Normal
511;85151.0;TR4/0027;ATM;Validé;Dakar;01/06/2024 08:00;5000.0;Normal
506;85605.0;TR2/0030;Paiement en ligne;Validé;Dakar;31/05/2024 15:15;120000.0;Normal
1007;851700.0;TR204/00105;Paiement électronique;Validé;Thiès;31/05/2024 14:45;28000.0;Normal
528;85852.0;TR011/0028;Paiement électronique;Echoué;Saint Louis;31/05/2024 13:00;7000000.0;Suspect
514;85451.0;TR5/0030;ATM;Validé;Tivaouane;31/05/2024 11:20;200000.0;Normal
546;85654.0;TR108/00145;ATM;En attente;Dakar;31/05/2024 10:45;25000.0;Normal
517;85157.0;TR7/333435;Paiement en ligne;Validé;Dakar;31/05/2024 10:40;700000.0;Normal
537;85357.0;TR104/0081;ATM;Validé;Touba;31/05/2024 09:35;12000.0;Normal
1034;851304.0;TR216/0029;ATM;Validé;Dakar;31/05/2024 09:15;8000.0;Normal
10308;8501083.0;TR218/0045;ATM;En attente;Diourbel;30/05/2024 23:30;12000.0;Normal
10037;8513007.0;TR218/0044;Paiement électronique;Echoué;Fatick;30/05/2024 22:15;90000.0;Fraude
518;85851.0;TR7/303132;ATM;Validé;Tivaouane;30/05/2024 18:15;25000.0;Normal
1040;851400.0;TR219/032;Paiement en ligne;Validé;Diourbel;30/05/2024 17:45;10000.0;Suspect
1021;851101.0;TR207/000079;Paiement en ligne;Validé;Kolda;30/05/2024 17:00;140000.0;Suspect
1011;851101.0;TR204_1/58;Paiement électronique;En attente;Tambacounda;30/05/2024 16:30;550000.0;Suspect
1012;851021.0;TR204_1/4;ATM;Validé;Tambacounda;30/05/2024 16:15;6000.0;Normal
10350;8501053.0;TR216/00130;Paiement électronique;Echoué;Saint Louis;30/05/2024 14:00;750000.0;Fraude
1036;851036.0;TR216/0037;ATM;Validé;Dakar;30/05/2024 11:45;5000.0;Suspect
1008;851080.0;TR204/00093;Paiement électronique;Echoué;Thiès;30/05/2024 11:20;25000.0;Suspect
538;85853.0;TR104/0080;Paiement en ligne;Echoué;Tambacounda;30/05/2024 10:55;75000.0;Suspect
1038;851083.0;TR217/111;Paiement électronique;En attente;Tambacounda;30/05/2024 10:00;750000.0;Normal
10250;8512005.0;TR211/00149;Paiement en ligne;Validé;Dakar;30/05/2024 10:00;90000.0;Normal
532;85253.0;TR101/00033;Paiement en ligne;Validé;Tambacounda;30/05/2024 10:00;12000.0;Suspect
532;85253.0;TR101/00053;Paiement en ligne;Validé;Dakar;30/05/2024 10:00;10000.0;Normal
545;85455.0;TR108/00141;Paiement électronique;Validé;Dakar;30/05/2024 09:30;500000.0;Normal
1019;851901.0;TR207/000023;Paiement électronique;Validé;Dakar;30/05/2024 09:20;90000.0;Normal
1009;851900.0;TR204/00032;Paiement électronique;Validé;Kolda;30/05/2024 08:30;220000.0;Normal
10390;8510390.0;TR218/0046;Paiement en ligne;Validé;Louga;30/05/2024 00:45;39000.0;Normal
1031;851301.0;TR215/0028;Paiement électronique;En attente;Saint Louis;29/05/2024 16:45;85000.0;Suspect
537;85357.0;TR104/0079;Paiement électronique;En attente;Saint Louis;29/05/2024 15:20;55000.0;Normal
1034;851304.0;TR216/0137;Paiement électronique;Echoué;Dakar;29/05/2024 14:10;70000.0;Suspect
512;85251.0;TR4/0026;Paiement électronique;Validé;Ziguinchor;29/05/2024 13:30;8000.0;Suspect
1039;851039.0;TR217/034;Paiement en ligne;Echoué;Kaolack;29/05/2024 12:45;62000.0;Normal
527;85257.0;TR011/0095;Paiement électronique;Validé;Tambacounda;29/05/2024 12:15;3500000.0;Normal
517;85157.0;TR7/272829;Paiement électronique;En attente;Bambey;29/05/2024 12:00;1400000.0;Suspect
1018;858101.0;TR206/00166;ATM;Validé;Kédougou;29/05/2024 11:15;16000.0;Normal
1032;851023.0;TR215/0079;Paiement électronique;En attente;Dakar;29/05/2024 10:45;110000.0;Suspect
546;85654.0;TR108/00137;ATM;En attente;Dakar;29/05/2024 10:15;20000.0;Normal
529;85259.0;TR111/0017;ATM;Validé;Dakar;29/05/2024 10:15;6000.0;Normal
520;85052.0;TR8/0026;Paiement en ligne;Validé;Kaolack;29/05/2024 10:15;25000.0;Normal
